id;was;wer;geburtsdatum_und_geburtsort;sterbedatum_und_sterbeort;postleitzahl;strasse;hausnummer;standort;ortsteil;erstellt;art;foto_1;foto_2;foto_3;foto_4;tafeltext
182;;"Philipp Schaeffer; Orientalist, Sinologe und NS-Widerstandskämpfer";16.11.1894, Königsberg;13.05.1943, Berlin-Plötzensee;10117;Dorotheenstraße;68;Zwischen dem 2. und 3. Fenster rechts vom Eingang;Mitte;50er;Eisengusstafel;/ba-mitte/_assets/gedenktafeln/id-182_philipp-schaefer.jpg;;;;/kunst-und-kultur-mitte/geschichte/erinnerungskultur/gedenktafel-datenbank/id-182_schaefer.pdf
694;;"Klara Franke; ""Kiezmutter"" der Lehrter Straße";06.03.1911;26.08.1995;10557;Lehrter Straße;31 bis 34;Am Rand des Spielplatzes, rechts von der KUFA;Moabit;;Spiegelnde Metalltafel;/ba-mitte/_assets/gedenktafeln/id-694_franke-klara.jpg;;;;/kunst-und-kultur-mitte/geschichte/erinnerungskultur/gedenktafel-datenbank/id-694_klara-franke.pdf
186;;"Robert Schumann; französischer europäischer Politiker; (Jean-Baptiste Nicolas Robert Schuman)";29.06.1886, Clausen, Luxemburg;04.09.1963, Scy-Chazelles, Frankreich;13355;Graunstraße;31;Kloster der grauen Schwestern, links vom Eingang;Gesundbrunnen;29.06.1986;Bronzetafel;/ba-mitte/_assets/gedenktafeln/id-186_schuman-robert.jpg;;;;/kunst-und-kultur-mitte/geschichte/erinnerungskultur/gedenktafel-datenbank/id-186_schuman-robert.pdf
699;;"Lydia Rabinowitsch-Kempner; Mikrobiologin";22.08.1871, Kowno;03.08.1935, Berlin;10551;Turmstraße;21;Krankenhaus Moabit, Institut für Mikrobiologie, Haus M, Eingang O Besuchereingang;Moabit;;Polierte Messingtafel;;;;;/kunst-und-kultur-mitte/geschichte/erinnerungskultur/gedenktafel-datenbank/id-699_rabinowitsch-kempner.pdf
700;;"Mathilde Kirschner; Gründerin des katholischen Seniorenheims";10.05.1875, Berlin;29.04.1951, Berlin;10559;Alt-Moabit;38 bis 39;Rechts vom Eingang;Moabit;28.04.1952;Bronzetafel;/ba-mitte/_assets/gedenktafeln/id-700_mathilde-kirschner-heim.jpg;;;;/kunst-und-kultur-mitte/geschichte/erinnerungskultur/gedenktafel-datenbank/id-700_mathilde-kirschner.pdf
705;;"Sabine Spielrein; Psychoanalytikerin, Pädagogin und Ärztin";07.11.1885, Rostow am Don;14.08.1942, Rostow am Don;10557;Thomasiusstraße;2;Rechts vom Eingang, zwischen dem 1. und 2. Fenster;Moabit;03.03.2007;Acrylglastafel;/ba-mitte/_assets/gedenktafeln/id-705_sabina-spielrein.jpg;;;;/kunst-und-kultur-mitte/geschichte/erinnerungskultur/gedenktafel-datenbank/id-705_sabina-spielrein.pdf
198;;"Walther Arndt, Professor Dr. Med. Dr. Phil.; Zoologe und Arzt";08.01.1891, Landeshut, Schlesien;26.06.1944, Zuchthaus Brandenburg;10117;Unter den Linden;8;Innenhof der Humboldt Universitätsbibliothek;Mitte;1976;Bronzetafel;;;;;
712;;"Wolfgang Scheunemann; Erstes Todesopfer der Sektorengrenze in Berlin";04.04.1933, Berlin;09.09.1948, Berlin;10551;Bredowstraße;31 bis 32;An der Wand links des Wolfgang-Scheunemann-Hauses, direkt an der Straße;Moabit;11.11.1999;Eisengusstafel;/ba-mitte/_assets/gedenktafeln/id-712_scheunemann-wolfgang.jpg;;;;/kunst-und-kultur-mitte/geschichte/erinnerungskultur/gedenktafel-datenbank/id-712_scheunemann.pdf
202;;"Hans Litten; Rechtsanwalt; Strafverteidiger, NS-Verfolgter";19.06.1903, Halle/Saale;05.02.1938, KZ Dachau;10179;Littenstraße;9;Hans-Litten-Haus, Rechts vom Eingang;Mitte;10.09.2009;Acrylglastafel;/ba-mitte/_assets/gedenktafeln/id-202_hans-litten.jpg;;;;/kunst-und-kultur-mitte/geschichte/erinnerungskultur/gedenktafel-datenbank/id-202_litten.pdf
206;;"Otto Hahn und Lise Meitner; Kernphysiker";"06.03.1879, Frankfurt am Main; 07.11.1878, Wien";"28.07.1968, Göttingen; 27.10.1968, Cambridge";10115;Hessische Straße;1 bis 2;Links vom Eingang;Mitte;1978;Bronzetafel und 2 Portraitmedaillons;/ba-mitte/_assets/gedenktafeln/id-206_meitner-lise_u_hahn-otto.jpg;;;;/kunst-und-kultur-mitte/geschichte/erinnerungskultur/gedenktafel-datenbank/id-206_hahn-meitner.pdf
718;;"Carl Laux; Mitbegründer des Erbbauvereins Moabit e.V.";14.12.1869;18.03.1922;13353;Sprengelstraße;21;Rechts vom Eingang, zwischen dem 2. und 3. Fenster;Wedding;;Marmortafel mit vergoldeter Inschrift;/ba-mitte/_assets/gedenktafeln/id-718_laux-carl.jpg;;;;/kunst-und-kultur-mitte/geschichte/erinnerungskultur/gedenktafel-datenbank/id-718_carl-laux.pdf
207;;"Robert Havemann; Chemiker; Kommunist; NS-Widerstandskämpfer und DDR-Regimekritiker";11.03.1910, München;09.04.1982, Grünheide;10115;Hessische Straße;1 bis 2;Rechts vom Eingang;Mitte;11.03.2000;Bronzetafel;/ba-mitte/_assets/gedenktafeln/id-207_havemann-robert.jpg;;;;/kunst-und-kultur-mitte/geschichte/erinnerungskultur/gedenktafel-datenbank/id-207_havemann.pdf
719;;"Carl Schlegel; Pastor; Vorsteher Paul-Gerhardt-Stift";14.03.1853;22.08.1944, Hirschluch/Storkow;13349;Müllerstraße;56 bis 58;2. Hof Grünanlage links vor Haus C;Wedding;;Findling mit roter Inschrift;/ba-mitte/_assets/gedenktafeln/id-719_schlegel-carl.jpg;;;;/kunst-und-kultur-mitte/geschichte/erinnerungskultur/gedenktafel-datenbank/id-719_carl-schlegel.pdf
722;;"Eduard Solger; Armenarzt";28.05.1834;31.10.1920;13347;Reinickendorfer Straße;4;Rechte Wand in der Einfahrt;Gesundbrunnen;11.11.1988;KPM - Berliner Gedenktafel;/ba-mitte/_assets/gedenktafeln/id-722_eduard-solger.jpg;;;;/kunst-und-kultur-mitte/geschichte/erinnerungskultur/gedenktafel-datenbank/id-722_solger.pdf
724;;"Erika Hess; Bezirksbürgermeisterin Wedding";16.05.1934, Hachen, Westfalen;30.05.1986, Berlin;13353;Müllerstraße;185;Eventuell an der Eishalle;Wedding;;Edelstahltafel;/ba-mitte/_assets/gedenktafeln/id-724_hess-erika.jpg;;;;/kunst-und-kultur-mitte/geschichte/erinnerungskultur/gedenktafel-datenbank/id-724_erika-hess.pdf
214;;"Philipp Jacob Spener; Probst und Konsistorialrat";13.01.1635, Rapportsweiler, Elsass;05.02.1705, Berlin;10178;Nikolaikirchplatz;;Außenwand des Chores der Nikolaikirche;Mitte;1835;Eisengusstafel;/ba-mitte/_assets/gedenktafeln/id-214_philipp-jacob-spener.jpg;;;;/kunst-und-kultur-mitte/geschichte/erinnerungskultur/gedenktafel-datenbank/id-214_spener.pdf
215;;"Hans Albers; Schauspieler und Sänger";22.09.1891, Hamburg;24.07.1960. Starnberg;10785;Schöneberger Ufer;61;Links vom Eingang;Tiergarten;;Bronzetafel;/ba-mitte/_assets/gedenktafeln/id-215_albers-hans.jpg;;;;/kunst-und-kultur-mitte/geschichte/erinnerungskultur/gedenktafel-datenbank/id-215_albers-hans.pdf
727;;"Friedrich Ebert; Politiker (SPD); 1. Reichspräsident der Weimarer Republik";04.02.1871, Heidelberg;28.02.1925, Berlin;13351;Afrikanische Straße;153;Afrikanische Straße Ecke Swakopmunder Straße, Grünanlage etwas zugewachsen;Wedding;;Steininschrift, schwarz;/ba-mitte/_assets/gedenktafeln/id-727_ebert-friedrich.jpg;;;;/kunst-und-kultur-mitte/geschichte/erinnerungskultur/gedenktafel-datenbank/id-727_friedrich-ebert.pdf
729;;"Gustav Dietrich; Mitbegründer Arbeiter Samariter Bund";02.10.1851;19.02.1940;13353;Seestraße;121;ASB Vorraum rechts an der Wand;Wedding;1989;Bronzetafel;/ba-mitte/_assets/gedenktafeln/id-729_diedrich-gustav.jpg;;;;/kunst-und-kultur-mitte/geschichte/erinnerungskultur/gedenktafel-datenbank/id-729_gustav-dietrich.pdf
730;;"Hans-Jürgen-Hamann-Haus; Vorsitzender Aufsichtsrat Schering AG";26.11.1914;12.07.2000;13353;Müllerstraße;174;Über dem Eingang;Wedding;;Bronzetafel;/ba-mitte/_assets/gedenktafeln/id-730_hamann-hans-juergen.jpg;;;;/kunst-und-kultur-mitte/geschichte/erinnerungskultur/gedenktafel-datenbank/id-730_hamann.pdf
731;;"Hermann Gilka; Paul Gerhard Stift";1843;1898;13349;Müllerstraße;56 bis 58;Linke Wand in der Einfahrt;Wedding;1902;Bronzetafel;/ba-mitte/_assets/gedenktafeln/id-731_gilka-hermann.jpg;;;;/kunst-und-kultur-mitte/geschichte/erinnerungskultur/gedenktafel-datenbank/id-731_hermann-gilka.pdf
732;;"Hugo Thiel; Wirklicher Geheimer Rat; Wissenschaftler";02.06.1839, Bonn;13.01.1918, Berlin;13353;Seestraße;13;Eingangshalle Institut für Gärungstechnik;Wedding;;Messingtafel am Büstensockel;/ba-mitte/_assets/gedenktafeln/id-732_hugo-thiel.jpg;;;;/kunst-und-kultur-mitte/geschichte/erinnerungskultur/gedenktafel-datenbank/id-732_hugo-thiel.pdf
222;;"Dietrich Bonhoeffer; evangelischer Theologe; NS-Widerstandskämpfer";04.02.1906, Breslau;09.04.1945, Flossenbürg, Bayern;10785;Matthäikirchplatz;1;St. Matthäus-Kirche, links vom mittleren Portal;Tiergarten;;Bronzetafel;/ba-mitte/_assets/gedenktafeln/id-222_dietrich-bonhoeffer.jpg;;;;/kunst-und-kultur-mitte/geschichte/erinnerungskultur/gedenktafel-datenbank/id-222_bonhoeffer.pdf
223;;"James Henry Simon; Unternehmer und Förderer der Museen";17.09.1851, Berlin;23.05.1932, Berlin;10785;Tiergartenstraße;15;Früher 15a, links vom Eingang, Landesvertretung Baden-Württemberg;Tiergarten;;Granitwand mit schwarze Inschrift und Medaillon;/ba-mitte/_assets/gedenktafeln/id-223_james-henry-simon.jpg;;;;/kunst-und-kultur-mitte/geschichte/erinnerungskultur/gedenktafel-datenbank/id-223_james-henry-simon.pdf
224;;"August Eduard Grell; Komponist und Organist";06.11.1800, Berlin;10.08.1886, Steglitz;10178;Poststraße;12;Links vom Eingang;Mitte;06.11.1900;Schwarzer Syenit;/ba-mitte/_assets/gedenktafeln/id-224_grell-august-eduard.jpg;;;;/kunst-und-kultur-mitte/geschichte/erinnerungskultur/gedenktafel-datenbank/id-224_grell.pdf
736;;"Louise Schroeder; Oberbürgermeisterin und Ehrenbürgerin von Berlin";02.04.1887, Altona;04.06.1957, Berlin;13359;Louise-Schroeder-Platz;1;Rechts vom Eingang der Sporthalle;Wedding;;Bronzetafel;/ba-mitte/_assets/gedenktafeln/id-736_louise-schroeder.jpg;;;;/kunst-und-kultur-mitte/geschichte/erinnerungskultur/gedenktafel-datenbank/id-736_louise-schroeder.pdf
225;;"Paul Gerhardt; evangelischer Theologe; Kirchenlieddichter";12.03.1607, Gräfenhainichen;27.05.1676, Lübben;10178;Nikolaikirchplatz;;An der Nikolaikirche, links neben dem Eingang;Mitte;10.03.1957;Bronzetafel;/ba-mitte/_assets/gedenktafeln/id-225_gerhardt-paul.jpg;;;;/kunst-und-kultur-mitte/geschichte/erinnerungskultur/gedenktafel-datenbank/id-225_paul-gerhardt.pdf
737;;"Max Delbrück, Dr.Dr.Ing.eh.; Geheimrat und Chemiker";16.06.1850, Bergen auf Rügen;04.05.1919, Berlin;13353;Seestraße;13;Eingangshalle im Institut für Gärungstechnik;Wedding;;Messingtafel am Büstensockel;/ba-mitte/_assets/gedenktafeln/id-737_delbrueck-max.jpg;;;;/kunst-und-kultur-mitte/geschichte/erinnerungskultur/gedenktafel-datenbank/id-737_max-delbrueck.pdf
226;;"Johann Crüger; Kantor und Komponist";09.04.1598, Großbreesen bei Guben;23.02.1662, Berlin;10178;Nikolaikirchplatz;;An der Nikolaikirche, links neben dem Eingang;Mitte;Feb 62;Eisengusstafel;/ba-mitte/_assets/gedenktafeln/id-226_crueger-johann.jpg;;;;/kunst-und-kultur-mitte/geschichte/erinnerungskultur/gedenktafel-datenbank/id-226_crueger.pdf
229;;"Friedrich Daniel Ernst Schleiermacher; evangelischer Theologe; Philosoph";21.11.1768, Breslau;12.02.1834, Berlin;10117;Taubenstraße 3;;Taubenstraße Ecke Glinkastraße, Hausfront in der Taubenstraße;Mitte;1988;Steintafel mit vergoldeter Inschrift und Medaillon;/ba-mitte/_assets/gedenktafeln/id-229_friedrich-schleiermacher.jpg;;;;/kunst-und-kultur-mitte/geschichte/erinnerungskultur/gedenktafel-datenbank/id-229_schleiermacher.pdf
485;;"Model Riess (auch Mordechai Model); Käufer des jüdischen Friedhofs";unbekannt;vermutlich 01.09.1675;10115;Große Hamburger Straße;26;An der Friedhofsmauer rechts;Mitte;12.09.1948;Steintafel;/ba-mitte/_assets/gedenktafeln/id-485_model-riess.jpg;;;;/kunst-und-kultur-mitte/geschichte/erinnerungskultur/gedenktafel-datenbank/id-485_riess.pdf
748;;"Walther Rathenau; Publizist; Unternehmer; Politiker; Reichsaußenminister";29.09.1867, Berlin;24.06.1922, Berlin;13353;Müllerstraße;146 bis 147;Eingangshalle Rathaus Wedding, Altbau;Wedding;;Bronzetafel;/ba-mitte/_assets/gedenktafeln/id-748_walther-rathenau.jpg;;;;/kunst-und-kultur-mitte/geschichte/erinnerungskultur/gedenktafel-datenbank/id-748_rathenau.pdf
240;;"Robert Koch; Mediziner und Mikrobiologe";11.12.1843, Clausthal;27.05.1910, Baden-Baden;10117;Dorotheenstraße;96;Rechts vom Eingang;Mitte;24.03.1982;Bronzetafel;/ba-mitte/_assets/gedenktafeln/id-240_robert-koch.jpg;;;;/kunst-und-kultur-mitte/geschichte/erinnerungskultur/gedenktafel-datenbank/id-240_koch.pdf
241;;"Emit Du Bois-Reymond; Physiologe";07.11.1818, Berlin;26.12.1896, Berlin;10117;Dorotheenstraße;94 bis 96;Links vom Eingang;Mitte;13.12.1996;Bronzetafel;/ba-mitte/_assets/gedenktafeln/id-241_du-bois-reymond-emil.jpg;;;;/kunst-und-kultur-mitte/geschichte/erinnerungskultur/gedenktafel-datenbank/id-241_du-bois-reymond.pdf
500;;"Magnus Hirschfeld; Arzt; Sexualforscher; Mitbegründer der ersten Homosexuellen-Bewegung";14.05.1868, Kolberg;14.05.1935, Nizza;10557;Bettina-von-Arnim-Ufer;;Am Rand des Uferweges, westlich vom Haus der Kulturen der Welt;Hansaviertel;06.07.1994;Stahltafel auf der Stele;/ba-mitte/_assets/gedenktafeln/id-500_hirschfeld-magnus.jpg;;;;/kunst-und-kultur-mitte/geschichte/erinnerungskultur/gedenktafel-datenbank/id-500_magnus-hirschfeld.pdf
502;;"Menachem Mendel Schneerson; „der Rebbe“ – der Chabad-Bewegung";18.04.1902, Nikolajew, Ukraine;12.06.1994, New York;10555;Hansa-Ufer;7;Am Bürgersteig, Rand der Grünanlage;Moabit;18.11.2001;Metallstele mit Acrylglasabdeckung;/ba-mitte/_assets/gedenktafeln/id-502_schneerson-menachem-m.jpg;;;;/kunst-und-kultur-mitte/geschichte/erinnerungskultur/gedenktafel-datenbank/id-502_schneerson.pdf
506;;"Ilse Goldschmidt, geb. Schindler; NS-Verfolgte";25.06.1892, Berlin;11.10.1944, Auschwitz;10115;Koppenplatz;6;Hof rechts an der Wand, 2 Tafeln;Mitte;Jan 01;2 Acrylglastafeln;/ba-mitte/_assets/gedenktafeln/id-506_goldschmidt.jpg;;;;/kunst-und-kultur-mitte/geschichte/erinnerungskultur/gedenktafel-datenbank/id-506_goldschmidt.pdf
252;;"Philipp Spitta; Bachbiographio";27.12.1841, Wechold, Hannover;13.04.1884, Berlin;10787;Burggrafenstraße;6;Am DIN-Gebäude, links vor Einfahrt;Tiergarten;;Bronzetafel und Portraitmedaillon;/ba-mitte/_assets/gedenktafeln/id-252_philipp-spitta.jpg;;;;c:\users\herbert\onedrive\dokumente\berlin.de (imperia tafeltexte)\id-252_spitta.pdfberlin.de (imperia tafeltexte)\id-252_spitta.pdf
188;"""Aktion T4"" und der Holocaust";"Christian Wirth; Polizeibeamter; SS-Sturmbannführer; KZ-Kommandant";;;10785;Tiergartenstraße;1;BVG Wartehaus vor der Philharmonie und visavis Herbert-von-Karajan-Straße;Tiergarten;;Acrylglas-Infotafel;/ba-mitte/_assets/gedenktafeln/id-188_aktion-t4.jpg;;;;/kunst-und-kultur-mitte/geschichte/erinnerungskultur/gedenktafel-datenbank/id-188_aktion-t4.pdf
662;"""Dem Unbekannten Opfer der Schandmauer 04.09.1962""";;;;10115;Bernauer Straße;119;Bernauer Straße Ecke Gartenstraße;Mitte;;Stein-Bodenplatte;/ba-mitte/_assets/gedenktafeln/id-662_dem-unbekannten-opfer-der-schandmauer.jpg;;;;/kunst-und-kultur-mitte/geschichte/erinnerungskultur/gedenktafel-datenbank/id-662_dem-unbekannten-opfer-der-schandmauer.pdf
69;"""Die Pappel am Karlsplatz""";"Bertolt Brecht; Dramatiker und Lyriker";;;10117;Karlplatz;;Hinter dem Virchowdenkmal;Mitte;31.05.2002;Stahltafel;/ba-mitte/_assets/gedenktafeln/id-69_pappel-vom-karlsplatz.jpg;;;;/kunst-und-kultur-mitte/geschichte/erinnerungskultur/gedenktafel-datenbank/id-69_pappel-vom-karlsplatz.pdf
44;"""Feuerland"" (1804-1846)";;;;10115;Chausseestraße;;Chausseestraße Ecke Tieckstraße, am Straßenrand;Mitte;07.05.1999;Infokasten;/ba-mitte/_assets/gedenktafeln/id-44_geschichte-feuerland.jpg;;;;/kunst-und-kultur-mitte/geschichte/erinnerungskultur/gedenktafel-datenbank/id-44_feuerland.pdf
82;"""Judenreferat"" der Staatspolizeileitstelle Berlin der GESTAPO; Schutzhaftgefängnis";;;;10178;Burgstraße;28;Zwischen dem 1. und 2. Fenster links vom Eingang;Mitte;10.09.2003;Edelstahltafel;/ba-mitte/_assets/gedenktafeln/id-82_judenreferat_gestapo.jpg;;;;/kunst-und-kultur-mitte/geschichte/erinnerungskultur/gedenktafel-datenbank/id-82_judenreferat.pdf
409;"""Neue Wache""";;;;10117;Unter den Linden;4;In der Vorhalle links;Mitte;12.11.1993;Bronzetafel;/ba-mitte/_assets/gedenktafeln/id-409_neue-wache.jpg;;;;/kunst-und-kultur-mitte/geschichte/erinnerungskultur/gedenktafel-datenbank/id-409_neue-wache.pdf
526;"""Neue Wache""; Gedenken der Opfer von ""Krieg und Gewaltherrschaft""";;;;10117;Unter den Linden;4;In der Vorhalle rechts;Mitte;12.11.1993;Bronzetafel;/ba-mitte/_assets/gedenktafeln/id-526_neue-wache.jpg;;;;/kunst-und-kultur-mitte/geschichte/erinnerungskultur/gedenktafel-datenbank/id-526_neue-wache.pdf
116;"""Rote Häuser""";"Hugo Heimann; Verleger, Mäzen und sozialdemokratischer Kommunalpolitiker";15.04.1859, Konitz, Preußen;23.02.1950, New York;13359;Prinzenallee 4;46 a;Links vom Eingang;Gesundbrunnen;03.11.1988;KPM - Berliner Gedenktafel;/ba-mitte/_assets/gedenktafeln/id-116_heimann-hugo.jpg;;;;/kunst-und-kultur-mitte/geschichte/erinnerungskultur/gedenktafel-datenbank/id-116_heimann.pdf
221;"""Züge in das Leben, Züge in den Tod"", 1938-1945";Lisa Schaefer und weitere Sponsoren;;;10117;Georgenstraße;;Am Bahnhofseingang, Skulptur;Mitte;;Bronzetafel am Skulptursockel;/ba-mitte/_assets/gedenktafeln/id-221_zuege-in-das-leben.jpg;;;;/kunst-und-kultur-mitte/geschichte/erinnerungskultur/gedenktafel-datenbank/id-221_zuege.pdf
184;"10. Mai 1933; Denkmal ""Die Bücherverbrennung vom 10. Mai 1933""";;;;10117;Bebelplatz;2;Früher Opernplatz, zwei Tafeln im Pflaster;Mitte;20.03.1995;Bronze-Bodentafeln;/ba-mitte/_assets/gedenktafeln/id-184_buecherverbrennung.jpg;;;;/kunst-und-kultur-mitte/geschichte/erinnerungskultur/gedenktafel-datenbank/id-184_buecherverbrennung.pdf
555;"10. September 1989; Grenzöffnung in Ungarn";;;;10557;Platz der Republik;;Am Reichstagsgebäude, Nordostecke;Tiergarten;10.09.1991;Metalltafel;/ba-mitte/_assets/gedenktafeln/id-555_ungarn-grenzoeffnung-1989.jpg;;;;/kunst-und-kultur-mitte/geschichte/erinnerungskultur/gedenktafel-datenbank/id-555_grenzoeffnung-ungarn.pdf
75;100 Jahre Berliner U-Bahn;"Paul Wittig; Vorsitzender der Direktion der ersten Elektrischen Hoch- und Untergrundbahn";07.03.1853, Fraustadt, Schlesien;12.03.1943, Berlin;10178;U - Bahnhof Alexanderplatz;;Zwischenebene der Linien U 2/5;Mitte;21.12.2002;Bronzetafel;/ba-mitte/_assets/gedenktafeln/id-75_wittig-paul.jpg;;;;/kunst-und-kultur-mitte/geschichte/erinnerungskultur/gedenktafel-datenbank/id-75_wittig-paul.pdf
634;100 Jahre Berliner U-Bahn;"Gustav Kemmann; Geheimer Baurat, Dr.-Ing.";10.06.1858;09.02.1931;10178;U - Bahnhof Alexanderplatz;;Zwischenebene der Linien U 2/5;Mitte;21.12.2002;Bronzetafel;/ba-mitte/_assets/gedenktafeln/id-634_gustav-kemmann.jpg;;;;/kunst-und-kultur-mitte/geschichte/erinnerungskultur/gedenktafel-datenbank/id-634_kemmann.pdf
25;100 Jahre Deutscher Leichtathletik Verband - Gründung;;;;10117;Friedrichstraße;71;Treppe 8 am Mittelpfeiler;Mitte;31.01.1998;Bronzetafel;/ba-mitte/_assets/gedenktafeln/id-25_100-jahre-dlv.jpg;;;;/kunst-und-kultur-mitte/geschichte/erinnerungskultur/gedenktafel-datenbank/id-25_dlv-100-jahre.pdf
1;"17. Juni 1953; Arbeiteraufstand";;;;10117;"Platz des Volksaufstands vom 17. Juni 1953
Leipziger Str. 7 Ecke Wilhelmstr.";1;Leipziger Straße / Wilhelmstraße;Mitte;17.06.1993;4 Metallstelen;/ba-mitte/_assets/gedenktafeln/id-1_arbeiteraufstand.jpg;;;;/kunst-und-kultur-mitte/geschichte/erinnerungskultur/gedenktafel-datenbank/id-1_17-juni.pdf
28;"18. März 1848; Märzrevolution";Levin Weiß;;;10178;Rathausstraße;25;Rechts vom Eingang;Mitte;15.03.1998;Eisengusstafel;/ba-mitte/_assets/gedenktafeln/id-28_maerzrevolution.jpg;;;;/kunst-und-kultur-mitte/geschichte/erinnerungskultur/gedenktafel-datenbank/id-28_1848.pdf
29;"18. März 1848; Märzrevolution";;;;10117;Oberwallstraße;4;Französische Straße;Mitte;14.03.1998;Eisengusstafel;/ba-mitte/_assets/gedenktafeln/id-29_maerzrevolution.jpg;;;;/kunst-und-kultur-mitte/geschichte/erinnerungskultur/gedenktafel-datenbank/id-29_1848.pdf
30;"18. März 1848; Märzrevolution";;;;10117;Friedrichstraße;62;Friedrichstraße Ecke Kronenstraße, am Eckpfeiler;Mitte;14.03.1998;Eisengusstafel;/ba-mitte/_assets/gedenktafeln/id-30_maerzrevolution.jpg;;;;/kunst-und-kultur-mitte/geschichte/erinnerungskultur/gedenktafel-datenbank/id-30_1848.pdf
31;"18. März 1848; Märzrevolution";Student von Bojanowsky;;;10117;Friedrichstraße;;Friedrichstraße Ecke Oranienburger Straße, über einer Tür;Mitte;14.03.1998;Eisengusstafel;/ba-mitte/_assets/gedenktafeln/id-31_maerzrevolution.jpg;;;;/kunst-und-kultur-mitte/geschichte/erinnerungskultur/gedenktafel-datenbank/id-31_1848.pdf
32;"18. März 1848; Märzrevolution";;;;10117;Jägerstraße;33;Jägerstraße Ecke Oberwallstraße, am Eckpfeiler;Mitte;14.03.1998;Eisengusstafel;/ba-mitte/_assets/gedenktafeln/id-32_maerzrevolution.jpg;;;;/kunst-und-kultur-mitte/geschichte/erinnerungskultur/gedenktafel-datenbank/id-32_1848.pdf
35;"18. März 1848; Märzrevolution";Herrmann von Holzendorff;;;10179;Roßstraßenbrücke;;In der Mitte der  Brüstung;Mitte;14.03.1998;Eisengusstafel;/ba-mitte/_assets/gedenktafeln/id-35_maerzrevolution.jpg;;;;/kunst-und-kultur-mitte/geschichte/erinnerungskultur/gedenktafel-datenbank/id-35_1848.pdf
36;"18. März 1848; Märzrevolution";;;;10117;Friedrichstraße;180;Friedrichstraße Ecke Taubenstraße, am Eckpfeiler;Mitte;20.06.1998;Eisengusstafel;/ba-mitte/_assets/gedenktafeln/id-36_maerzrevolution.jpg;;;;/kunst-und-kultur-mitte/geschichte/erinnerungskultur/gedenktafel-datenbank/id-36_1848.pdf
37;"18. März 1848; Märzrevolution";"Rudolf Virchow; Arzt, Archäologe und Politiker";;;10117;Marschallbrücke;;Marschallbrücke Ecke Reichstagsufer, am südwestlichen Pfeiler;Mitte;Dez 98;Eisengusstafel;/ba-mitte/_assets/gedenktafeln/id-37_maerzrevolution.jpg;;;;/kunst-und-kultur-mitte/geschichte/erinnerungskultur/gedenktafel-datenbank/id-37_1848.pdf
42;"18. März 1848; Märzrevolution";"Ernst Zinna; Schlosserlehrling; Barrikadenkämpfer";08.09.1830, Berlin;19.03.1848, Berlin;10117;Jägerstraße;63 d;Links vom Eingang;Mitte;13.03.1999;Metalltafel grün;/ba-mitte/_assets/gedenktafeln/id-42_maerzrevolution.jpg;;;;/kunst-und-kultur-mitte/geschichte/erinnerungskultur/gedenktafel-datenbank/id-42_ernst-zinna.pdf
